year2014 year2015 year2016 year2017 year2018 year2019
0.03403192 -0.5206118 -0.5788681 0.2404087 0.3478655 0.2661399
0.04799311 -0.5019176 -0.6075164 0.1908845 0.3513078 0.2996597
0.06729705 -0.5274939 -0.5875279 0.154871 0.3295218 0.2988532
0.04968963 -0.4938327 -0.5561518 0.1720093 0.3355242 0.321465
-0.02146115 -0.4968405 -0.5747997 0.1673858 0.333335 0.3110859
-0.04062491 -0.5052184 -0.5954792 0.1496629 0.3290676 0.2900258
-0.04885613 -0.5090866 -0.5720377 0.1608963 0.3532408 0.2970271
-0.0662611 -0.5409709 -0.5776949 0.1539001 0.320198 0.2957473
-0.1107451 -0.4911239 -0.5943954 0.1556511 0.3561515 0.3028828
-0.0597646 -0.4742036 -0.635394 0.1247488 0.3401995 0.2933397
-0.05738722 -0.5201802 -0.5988475 0.1251039 0.3654381 0.2856173
-0.07079941 -0.5628276 -0.6341276 0.1247687 0.3510064 0.2649059
-0.1315492 -0.4834812 -0.6469187 0.1077601 0.3665431 0.2747176
-0.1406008 -0.4479089 -0.6641625 0.06129763 0.3776461 0.2455154
-0.145253 -0.4758388 -0.6990789 0.08667847 0.4070261 0.2384699
-0.1606551 -0.4640432 -0.6833054 0.1010366 0.377561 0.2752361
-0.1913209 -0.4441047 -0.7066763 0.1254571 0.3946651 0.2987869
-0.1561623 -0.486755 -0.7169359 0.09939638 0.4267457 0.3097772
-0.1506925 -0.5044421 -0.7310743 0.05393219 0.4215234 0.2940433
-0.1651561 -0.4815081 -0.7375101 0.07453978 0.4094704 0.2916933
-0.1728594 -0.4646783 -0.7405333 0.1111555 0.3723652 0.2814973
-0.1994363 -0.5086904 -0.7369203 0.09080313 0.345067 0.2719409
-0.1947061 -0.4136481 -0.7049468 0.1312098 0.3646576 0.311638
-0.2422316 -0.4197103 -0.6746019 0.1225356 0.3467019 0.3083208
-0.2236302 -0.4128219 -0.6995139 0.1236951 0.3522469 0.2676315
-0.2178489 -0.4024837 -0.6811386 0.1184652 0.353381 0.2754961
-0.2019161 -0.4202171 -0.6780099 0.09567192 0.3515777 0.2906481
-0.2178791 -0.4461894 -0.6558715 0.05739765 0.3368227 0.2821486
-0.2298462 -0.3870935 -0.6706915 0.06865486 0.3612969 0.2883971
-0.2588866 -0.4181644 -0.6831985 0.08858558 0.3466032 0.3177748
-0.2402257 -0.4537909 -0.6322933 0.1111736 0.3305011 0.3580538
-0.2186957 -0.4412206 -0.6004577 0.1160655 0.3569302 0.3919903
-0.2587474 -0.4029366 -0.6001725 0.1090469 0.3418155 0.3830226
-0.2597936 -0.3951332 -0.5880072 0.09483138 0.3533325 0.3741439
-0.2289375 -0.3585068 -0.5436223 0.1041712 0.3265058 0.3876473
-0.2596712 -0.4030547 -0.5421302 0.1412824 0.2963619 0.3212029
-0.2967559 -0.4460317 -0.5554564 0.1326523 0.3088078 0.3132488
-0.3257667 -0.460663 -0.5711822 0.1483487 0.2773775 0.2821654
-0.3290349 -0.3910469 -0.5882203 0.1715319 0.2863625 0.3319402
-0.3870179 -0.4183452 -0.5592796 0.1248354 0.2941945 0.3087694
-0.3995891 -0.416643 -0.5561832 0.122174 0.2921143 0.2899437
-0.42543 -0.4304408 -0.5814737 0.104518 0.3142942 0.2366535
-0.4483774 -0.4127981 -0.6002527 0.1258844 0.314623 0.2292105
-0.4374856 -0.3765768 -0.653411 0.09635789 0.3065716 0.2428574
-0.4484203 -0.3961403 -0.6667915 0.09962818 0.2876342 0.2590465
-0.4871121 -0.4477077 -0.6358317 0.08367061 0.2933263 0.2478531
-0.5054796 -0.4393231 -0.6052231 0.02405935 0.3046056 0.2461741
-0.4674239 -0.4237912 -0.5763393 0.08016479 0.3406166 0.2661783
-0.4486179 -0.4358639 -0.6134732 0.09508328 0.3597365 0.2730738
-0.4487836 -0.4552322 -0.6203355 0.06428756 0.311661 0.2376023
-0.4941461 -0.495835 -0.6386945 0.0885462 0.2800702 0.2120488
-0.5264541 -0.5392443 -0.6114586 0.07100947 0.2534185 0.1698874
-0.5097394 -0.5801564 -0.6110975 0.09068632 0.2424026 0.1513244
-0.4696096 -0.5339269 -0.6252204 0.09811498 0.2437708 0.2020289
-0.4739124 -0.5345881 -0.6654223 0.06290514 0.2247092 0.1632724
-0.4459623 -0.5649008 -0.6317298 0.08497884 0.2242366 0.1621442
-0.4327764 -0.5787598 -0.6430262 0.08787608 0.2254978 0.1827437
-0.4289338 -0.5741794 -0.6087004 0.09055755 0.2037708 0.1880635
-0.3862943 -0.5696357 -0.6096045 0.03853792 0.1836158 0.183954
-0.4073464 -0.5807109 -0.589568 0.02507426 0.1870295 0.2195489
-0.3901115 -0.5738983 -0.6061953 0.02725282 0.2092526 0.2024263
-0.4066037 -0.5782634 -0.5842562 0.04069071 0.1888409 0.1914218
-0.4001551 -0.5964106 -0.5719746 0.0274196 0.2171472 0.1976096
-0.3998639 -0.542245 -0.5854852 0.002919659 0.2088548 0.1515634
-0.3165655 -0.5899102 -0.5596115 0.01457797 0.1885136 0.1428387
-0.3027987 -0.5566956 -0.5667537 0.04975822 0.2272585 0.1461565
-0.3140813 -0.549646 -0.5839657 0.0862354 0.2396926 0.1562736
-0.302592 -0.5555582 -0.5991095 0.09209598 0.239917 0.1695096
-0.2997315 -0.5618689 -0.6201771 0.08137235 0.2203567 0.1830479
-0.289845 -0.5566122 -0.5925249 0.1140559 0.1979018 0.2105176
-0.2511414 -0.5410893 -0.6070974 0.1179522 0.1713224 0.2474096
-0.2409071 -0.5628393 -0.6510637 0.138258 0.1740386 0.2445502
-0.2243737 -0.5178207 -0.6764212 0.1356297 0.1956745 0.2746593
-0.2094553 -0.4831819 -0.7068195 0.131 0.1795373 0.2773848
-0.2407976 -0.4527682 -0.7194714 0.1196836 0.2138242 0.2994263
-0.2550159 -0.4649523 -0.7217074 0.09954368 0.2459535 0.3223017
-0.1790461 -0.4191682 -0.7125039 0.05084277 0.2577449 0.30642
-0.1807784 -0.4508691 -0.6812779 0.02296221 0.2759251 0.3086503
-0.1613615 -0.4918591 -0.7048824 -0.01417742 0.2983639 0.2971817
-0.1354677 -0.5167856 -0.7050767 0.002543701 0.3319729 0.314891
-0.131581 -0.5482615 -0.7485159 -0.01281421 0.3172109 0.2552909
-0.05964122 -0.5046183 -0.7660927 -0.01421295 0.292607 0.2428928
-0.1026011 -0.5331923 -0.7728976 -0.07216978 0.2758326 0.2678696
-0.05996566 -0.5553363 -0.7649904 -0.07375851 0.2762788 0.2514444
-0.04485414 -0.5615091 -0.759691 -0.06459433 0.2716905 0.2246312
-0.06230169 -0.517217 -0.7753956 -0.09367475 0.2777049 0.2302454
-0.1040943 -0.4952279 -0.6720802 -0.06138124 0.2959539 0.248742
-0.09498748 -0.5245476 -0.6804532 -0.05951074 0.3038459 0.254039
-0.0343627 -0.5468722 -0.6754757 -0.1130087 0.3039704 0.2620995
0.009004811 -0.5790865 -0.6883321 -0.0969211 0.3303104 0.2483402
-0.00816335 -0.5994757 -0.7271618 -0.08955174 0.3305081 0.2382533
-0.006004736 -0.554246 -0.7401885 -0.03235004 0.352441 0.2260737
-0.0583514 -0.5766827 -0.7313193 -0.01213323 0.3579991 0.2524151
-0.07248182 -0.5832371 -0.7319291 -0.04724592 0.3927471 0.2570557
-0.1155407 -0.572078 -0.7561128 -0.05734946 0.3971942 0.2453609
-0.0906942 -0.5799006 -0.7478005 -0.04027125 0.4323348 0.2573922
-0.07908305 -0.5705139 -0.7785832 -0.02004401 0.4312058 0.2384337
-0.05820139 -0.5838718 -0.7521034 0.01569372 0.4071623 0.2772536
-0.08531465 -0.6426561 -0.7509298 0.08454272 0.3979651 0.2688599
-0.02532985 -0.6326661 -0.7085363 0.06591511 0.407809 0.2900872
-0.007682184 -0.6069178 -0.7329428 0.06692932 0.4391157 0.2879335
0.0160471 -0.6220189 -0.7601105 0.0411873 0.4154213 0.2674231
0.05861278 -0.6326581 -0.7637332 0.04778298 0.3971145 0.2743841
0.03592095 -0.661589 -0.7445665 0.03096124 0.3885609 0.2411834
0.05436331 -0.6362947 -0.78468 0.01333411 0.3661864 0.237308
0.01201466 -0.6031976 -0.7631392 0.02636885 0.3727097 0.2099427
-0.002908527 -0.6371051 -0.7278065 0.01441561 0.388786 0.2538543
0.03272705 -0.614366 -0.7629459 0.06323863 0.3951501 0.2713766
0.04992627 -0.5988506 -0.7565796 0.08370387 0.4282685 0.2622961
0.006448916 -0.6146244 -0.7653665 0.09897522 0.4385588 0.2288208
-0.02413658 -0.5913635 -0.7797619 0.1074319 0.4136624 0.2279503
0.03445615 -0.6235434 -0.7586082 0.1542156 0.4064185 0.1809983
0.05820252 -0.5977478 -0.7507973 0.1927006 0.4152282 0.1862591
0.05591597 -0.5905804 -0.782643 0.1913708 0.4247004 0.1738428
0.08692211 -0.6164104 -0.7863979 0.2279823 0.4138696 0.194781
0.1215837 -0.6225245 -0.8250275 0.2158316 0.4146078 0.1917861
0.1146679 -0.5743916 -0.8072082 0.223003 0.4326889 0.1739035
0.09664235 -0.6323416 -0.77991 0.2184447 0.4057729 0.1512736
0.03946929 -0.6419989 -0.7926254 0.1844036 0.4424202 0.08753187
0.08708027 -0.6474108 -0.7851393 0.1782643 0.4341719 0.08325008
0.06791451 -0.6330225 -0.7715234 0.1944635 0.4195743 0.08030936
0.115643 -0.5953038 -0.794192 0.184106 0.4267331 0.1094144
0.1245028 -0.5674155 -0.7756642 0.1704747 0.4353816 0.1102033
0.1248623 -0.5410617 -0.793183 0.1847241 0.4465285 0.1299322
0.1836828 -0.5277174 -0.8200906 0.1550759 0.4441093 0.1099897
0.1582987 -0.5016517 -0.7950249 0.1203345 0.4434873 0.1081656
0.1453857 -0.4812631 -0.8020505 0.1551179 0.3935398 0.1341087
0.1437788 -0.4913128 -0.810279 0.1396966 0.4195574 0.1611598
0.1131092 -0.5348776 -0.7424253 0.1656692 0.4444449 0.1357242
0.1322434 -0.5510563 -0.7146079 0.1442981 0.4366132 0.1366331
0.08659694 -0.5883752 -0.7237969 0.1690611 0.4173345 0.1353504
0.09167601 -0.5769609 -0.7806699 0.1543609 0.4129878 0.1202004
0.0611799 -0.5494204 -0.8208269 0.1848175 0.3865516 0.1320528
0.01656941 -0.5265343 -0.8245476 0.1751192 0.3901593 0.1297521
0.006711797 -0.5427293 -0.8287868 0.1448915 0.3853728 0.1398072
0.03087506 -0.5533896 -0.8566965 0.1730049 0.4150862 0.1582877
0.02766098 -0.5512437 -0.8238608 0.1587421 0.4702801 0.1792757
0.02241591 -0.5542648 -0.8643796 0.1497236 0.467924 0.1758489
0.03688462 -0.5073062 -0.8775133 0.1895134 0.4808689 0.1785625
-0.02137715 -0.4962284 -0.8818691 0.1839401 0.4643271 0.1890566
-0.04858047 -0.4238512 -0.9221415 0.2487542 0.4544051 0.1984839
-0.09032431 -0.4310868 -0.9159696 0.1919745 0.4611208 0.2065212
-0.05602078 -0.4720683 -0.9331462 0.1592202 0.4468948 0.2003998
-0.09364646 -0.467496 -0.9416879 0.155017 0.4346921 0.1954885
-0.07218269 -0.4959509 -0.9037893 0.1741216 0.4079892 0.2386723
-0.06411659 -0.4928565 -0.8964423 0.1846771 0.4141739 0.2173903
-0.05117789 -0.5107195 -0.8964891 0.1793596 0.4128205 0.2463974
-0.02095454 -0.508897 -0.8938395 0.2136946 0.4199623 0.266614
0.02922958 -0.5030037 -0.8888039 0.2047328 0.4294194 0.3198025
0.05226306 -0.5525437 -0.84384 0.1928203 0.4083758 0.3197857
0.09450593 -0.5819581 -0.8460558 0.1957436 0.4159776 0.3017565
0.07724505 -0.5544085 -0.8415061 0.184796 0.4228709 0.3088266
0.1294669 -0.5146022 -0.8671527 0.2148875 0.4317805 0.345849
0.1271462 -0.5025272 -0.8914889 0.1928107 0.4226414 0.3524682
0.1121639 -0.5288845 -0.9332547 0.1728318 0.3889445 0.3557328
0.1259843 -0.5117762 -0.8987553 0.1806134 0.4108296 0.3525314
0.1607878 -0.4953934 -0.8738225 0.2042229 0.4536731 0.3944053
0.1897328 -0.5282043 -0.8526276 0.1904259 0.4275544 0.4120176
0.1524708 -0.5595378 -0.8700191 0.1653033 0.4180406 0.3953504
0.1595964 -0.5329873 -0.8411706 0.1900243 0.4404535 0.3952317
0.1805119 -0.5114441 -0.8260218 0.2165332 0.4486621 0.373338
0.1505572 -0.5034204 -0.8338434 0.2069526 0.4741601 0.3828954
0.1931149 -0.5175465 -0.8504043 0.215566 0.4655324 0.4050665
0.1957913 -0.5376517 -0.8477455 0.2140891 0.4945768 0.4038237
0.2123483 -0.5421993 -0.8289836 0.2356332 0.499654 0.4139423
0.1998961 -0.5727119 -0.8133928 0.2605885 0.5133676 0.3903648
0.1799086 -0.5019743 -0.8170316 0.2785085 0.507639 0.3981434
0.1759218 -0.504656 -0.8319757 0.2866453 0.5126499 0.4011036
0.1874484 -0.4765843 -0.8309627 0.2697053 0.4817012 0.4327956
0.1516671 -0.4463085 -0.8113487 0.3019068 0.4837139 0.4172217
0.1178076 -0.4267666 -0.8025831 0.3050118 0.4694833 0.4085989
0.1121783 -0.4578613 -0.8257886 0.2694148 0.4623132 0.4035193
0.06858882 -0.449567 -0.8135915 0.2871856 0.4351575 0.3886149
0.06857481 -0.4578938 -0.7533647 0.2902272 0.4497839 0.3516596
0.07104562 -0.4240688 -0.8000178 0.2641383 0.4437122 0.3389686
0.07105081 -0.4094897 -0.7665448 0.3059601 0.4609762 0.3447764
0.08082347 -0.4272899 -0.7543666 0.315998 0.459143 0.3543806
0.07398073 -0.3759418 -0.6996251 0.2898314 0.4595784 0.3418934
0.1013891 -0.3648965 -0.6836582 0.2968841 0.5079639 0.3440097
0.1043553 -0.3598847 -0.7097527 0.3039189 0.4679497 0.3639635
0.1066977 -0.3792507 -0.7437744 0.3157496 0.4453825 0.3510704
0.08926673 -0.3828955 -0.7501105 0.2692675 0.4698929 0.3179383
0.09292443 -0.406403 -0.7779245 0.2381284 0.4735715 0.2718426
0.07240564 -0.4006292 -0.76106 0.2320237 0.4692846 0.2647966
0.1194428 -0.38262 -0.7299202 0.2800579 0.512293 0.2756966
0.1425139 -0.3467834 -0.7628283 0.2681619 0.4953775 0.2294982
0.1276204 -0.3818726 -0.7565662 0.2672482 0.4771911 0.2331845
0.1116998 -0.3969828 -0.7301956 0.2453927 0.4990574 0.2502454
0.1372266 -0.326539 -0.7191647 0.2959292 0.5477731 0.2576368
0.1801139 -0.3676773 -0.6927916 0.341451 0.5437689 0.257069
0.221178 -0.3645487 -0.6945493 0.3218474 0.5355361 0.2638141
0.2249207 -0.2984327 -0.7059047 0.329189 0.5704414 0.2561353
0.2450139 -0.3450062 -0.7002872 0.299693 0.5463046 0.2673406
0.2968385 -0.3629507 -0.6579677 0.2968732 0.5293863 0.2792214
0.3673198 -0.3299644 -0.6081189 0.2803844 0.5236559 0.314716
0.3628982 -0.3247059 -0.6169959 0.3040752 0.5137324 0.2766981
0.3244528 -0.3671079 -0.6132214 0.3114667 0.5261878 0.2721717
0.3051967 -0.4250291 -0.6027135 0.3297418 0.4820859 0.2844797
0.3375938 -0.4168056 -0.6285659 0.3562696 0.5123249 0.268185
0.3907736 -0.3831824 -0.6214121 0.3428775 0.5478266 0.2530241
0.3560919 -0.417278 -0.6193115 0.307662 0.5405548 0.2042922
0.3317895 -0.4259614 -0.5956718 0.2894196 0.5017202 0.2095318
0.3030526 -0.4594777 -0.601846 0.2627164 0.5368 0.2002738
0.2751388 -0.4556397 -0.6006103 0.2581857 0.5070981 0.174266
0.3054023 -0.4890328 -0.5601132 0.2482094 0.5027866 0.1762484
0.3042033 -0.4955617 -0.5246759 0.2766963 0.5010466 0.1681945
0.2804881 -0.5239551 -0.533672 0.2511718 0.5149262 0.1501075
0.251507 -0.5233617 -0.5526384 0.2794632 0.5215149 0.1374774
0.2225189 -0.5360904 -0.5337097 0.2756777 0.4942415 0.1345191
0.1457606 -0.5492698 -0.4904165 0.2779665 0.5109029 0.1351843
0.1357198 -0.537335 -0.4957886 0.2778536 0.5367171 0.1415282
0.09044681 -0.5314134 -0.4963637 0.3000458 0.5301421 0.1358151
0.1068712 -0.5809469 -0.4703124 0.2426231 0.5217767 0.1484736
0.08284806 -0.5428168 -0.4203454 0.258249 0.5401129 0.1379166
0.07233447 -0.5409471 -0.4159381 0.2587329 0.5384104 0.1053591
0.02020455 -0.5650958 -0.4334797 0.2457816 0.5469086 0.08191952
0.06535598 -0.5716838 -0.3853594 0.2553156 0.5518055 0.09551763
0.04497106 -0.5072892 -0.3730514 0.2926072 0.5614978 0.09678914
0.06976305 -0.5332361 -0.4086157 0.3021071 0.5671022 0.1402739
0.01897442 -0.5453853 -0.3742545 0.3065737 0.6188476 0.1808758
0.009602976 -0.5533002 -0.3633539 0.3208826 0.6312045 0.1763757
-0.03079032 -0.509647 -0.3814042 0.3084574 0.6085485 0.1826795
-0.01973913 -0.5152387 -0.3770879 0.3436792 0.6167579 0.1895137
-0.01313516 -0.5083929 -0.3660219 0.304785 0.6212633 0.1965913
0.02619278 -0.5359004 -0.3685729 0.295855 0.6430729 0.156134
0.0562491 -0.5296672 -0.401231 0.2670301 0.642112 0.165929
0.05494397 -0.4889172 -0.3981823 0.2707527 0.6601486 0.1736291
0.03438779 -0.4955052 -0.4121959 0.2837932 0.631516 0.1818949
0.02924641 -0.4917934 -0.4273125 0.3090837 0.6111556 0.190463
0.02911149 -0.4879457 -0.4471201 0.2366082 0.5858844 0.1725774
0.01456537 -0.4635334 -0.4524969 0.241462 0.5748053 0.1310523
0.01728292 -0.4481948 -0.5017709 0.2585359 0.5778749 0.1367518
-0.0007031454 -0.4109832 -0.4871008 0.2852777 0.567562 0.1689352
-0.04827112 -0.386535 -0.4550759 0.2827705 0.5989113 0.1892543
-0.0561726 -0.3960749 -0.4662507 0.2530539 0.5861908 0.1765985
-0.04558468 -0.4303751 -0.4725676 0.2504433 0.5594449 0.159658
-0.02621867 -0.4453233 -0.4646411 0.2168745 0.5968657 0.1525088
0.02024753 -0.3616228 -0.4938219 0.2519262 0.5849713 0.1711275
0.03982361 -0.324704 -0.4676352 0.2289613 0.5677213 0.1723181
0.06401019 -0.3614915 -0.4737679 0.2498486 0.5429223 0.1525701
0.1057767 -0.3685209 -0.4531483 0.2166612 0.537295 0.1676109
0.09870532 -0.3226406 -0.4886841 0.1909966 0.5571328 0.1431967
0.0948163 -0.2925009 -0.5354565 0.2049901 0.5546912 0.1435357
0.08311038 -0.3123641 -0.5392691 0.2114514 0.578671 0.167763
0.09398222 -0.3508164 -0.5491164 0.2067676 0.5727958 0.1628457
0.1179932 -0.3995164 -0.5579413 0.1647885 0.5236555 0.1570502
0.1293547 -0.3766256 -0.5361409 0.1981791 0.5133416 0.1667321
0.1560034 -0.3746313 -0.4786496 0.2361316 0.5092784 0.1817416
0.2338547 -0.3602052 -0.4901515 0.2395564 0.5433447 0.186999
0.2534331 -0.3376957 -0.5056383 0.2461264 0.5337718 0.1954724
0.2537717 -0.3932725 -0.4726285 0.2535086 0.5300381 0.166545
0.2682103 -0.3560471 -0.4947878 0.2696024 0.5388055 0.1642092
0.2606172 -0.3361508 -0.4939861 0.2494372 0.5426035 0.1631142
0.2503323 -0.3298589 -0.4632838 0.2047876 0.5158456 0.1613144
0.2464669 -0.2766079 -0.417965 0.2365306 0.5456309 0.1878173
0.2342771 -0.2836557 -0.4453669 0.2574838 0.5482368 0.1848121
0.201552 -0.3144148 -0.4663033 0.2518118 0.545782 0.2052989
0.1820264 -0.3598683 -0.504044 0.2940171 0.5473471 0.2138327
0.1803929 -0.4054131 -0.5202287 0.3255005 0.5825788 0.1894966
0.2086298 -0.4292535 -0.5341124 0.3445015 0.5718285 0.1858229
0.1844941 -0.4135122 -0.5110559 0.306989 0.5678695 0.1842029
0.1592631 -0.3998494 -0.4637445 0.3128018 0.5733554 0.2033668
0.2148183 -0.4004284 -0.4464308 0.3240839 0.5496112 0.2264243
0.1761827 -0.3987341 -0.4607227 0.3169568 0.520126 0.218636
0.1525431 -0.3797418 -0.484607 0.3525298 0.5358608 0.2393779
0.1442583 -0.36512 -0.4686584 0.3802758 0.5386318 0.277229
0.12285 -0.3636056 -0.4670275 0.3694431 0.5289459 0.2958602
0.1088804 -0.3807089 -0.4858589 0.3917323 0.4949273 0.3002372
0.07297973 -0.3730775 -0.5140056 0.350159 0.4825472 0.34161
0.1059474 -0.3713098 -0.4993478 0.3575309 0.5108067 0.3522857
0.1241779 -0.3202647 -0.5018887 0.3293152 0.5333031 0.4175472
0.1026655 -0.3527382 -0.5090245 0.3131645 0.5339167 0.4265655
0.127101 -0.3310108 -0.5147345 0.3226817 0.5109522 0.4154954
0.1173657 -0.3191134 -0.4978184 0.3159357 0.5382583 0.3891234
0.1245666 -0.3165098 -0.4405281 0.3390448 0.5423628 0.4348366
0.1419271 -0.2780166 -0.4435596 0.3244667 0.5400115 0.4612635
0.1168035 -0.2972101 -0.4348231 0.3340529 0.5324911 0.4589821
0.1414703 -0.3130983 -0.4489967 0.3083051 0.5287324 0.4788482
0.1424258 -0.2817978 -0.4530823 0.2489382 0.5442688 0.4583961
0.1495003 -0.3022766 -0.419486 0.2420325 0.5155088 0.5073365
0.2012862 -0.2936625 -0.4411644 0.241194 0.5072232 0.5003396
0.1487448 -0.3063146 -0.4308679 0.2934598 0.4829531 0.5108513
0.1628675 -0.2991327 -0.4498033 0.3046325 0.4763073 0.5003537
0.181379 -0.2816845 -0.4198017 0.2614561 0.5015504 0.4985059
0.2230853 -0.3170683 -0.4499006 0.3140759 0.4719125 0.4973916
0.2096457 -0.3480639 -0.4320832 0.2916177 0.4378466 0.5188107
0.2306102 -0.375812 -0.4013196 0.3280352 0.4624539 0.5403945
0.241308 -0.3436437 -0.3875914 0.3326651 0.4753253 0.5845876
0.240344 -0.3082826 -0.3827081 0.3586162 0.4839339 0.6157729
0.2393344 -0.3154535 -0.3275779 0.4029147 0.4518075 0.6318963
0.1950359 -0.2833252 -0.325144 0.3997991 0.4605265 0.6048488
0.2011216 -0.2763772 -0.3109874 0.3697041 0.4529016 0.5999549
0.1830345 -0.3240551 -0.3144421 0.397698 0.4351952 0.5963284
0.19213 -0.3356252 -0.2983392 0.4257013 0.4186986 0.5701823
0.217426 -0.3283465 -0.3116273 0.4732006 0.4300846 0.559508
0.1762543 -0.3128966 -0.293716 0.5080729 0.4550691 0.5417015
0.1901803 -0.3250421 -0.2747681 0.4920198 0.4811563 0.5665887
0.1283701 -0.3541517 -0.2773002 0.4047985 0.4636121 0.5311885
0.09747766 -0.3102877 -0.2890415 0.4152487 0.4461336 0.5219949
0.100075 -0.3130435 -0.2316829 0.3931241 0.4729353 0.5218438
0.000198715 -0.3316924 -0.2741292 0.4096336 0.465965 0.5326427
0.005857123 -0.311699 -0.2537455 0.4710499 0.4543602 0.5842449
0.05170112 -0.328738 -0.2330388 0.5078554 0.4397778 0.5976016
0.01234198 -0.3228503 -0.236848 0.4929181 0.4363864 0.5730333
0.02153181 -0.3150845 -0.1842515 0.4624915 0.4265035 0.5789134
-0.01314999 -0.3240879 -0.2196507 0.4590517 0.426827 0.5840581
0.004397331 -0.3395059 -0.1800196 0.4527675 0.439241 0.6181753
0.05178096 -0.3271588 -0.1776114 0.4590601 0.4415276 0.6409807
0.0777358 -0.2994882 -0.1705566 0.4875067 0.4471586 0.6647506
0.09311893 -0.2353646 -0.1303779 0.4579335 0.474498 0.6756363
0.127739 -0.2689888 -0.13878 0.452887 0.4700242 0.6470118
0.1640203 -0.2418509 -0.1358467 0.4824255 0.4710668 0.6540796
0.1116248 -0.2205967 -0.1389036 0.4432192 0.4640668 0.6049193
0.08984385 -0.2687469 -0.1289316 0.4526422 0.4763976 0.5704302
0.1257092 -0.2853321 -0.1436387 0.4427591 0.4728384 0.5602627
0.1257078 -0.3193715 -0.1667997 0.4705389 0.4780844 0.546701
0.1635629 -0.336828 -0.1508705 0.4515722 0.449718 0.5212713
0.1403224 -0.3362563 -0.1360258 0.4345943 0.4608426 0.5169398
0.1696037 -0.2999359 -0.1715171 0.4472922 0.4438431 0.5320801
0.1780567 -0.2669556 -0.1989903 0.4675003 0.404799 0.5333253
0.1707877 -0.2436858 -0.204971 0.4141043 0.3959372 0.5396119
0.1695685 -0.2689097 -0.1813449 0.4100869 0.3846779 0.5341328
0.1436192 -0.2170612 -0.131887 0.4228825 0.3908107 0.5095694
0.1319325 -0.1891857 -0.1135924 0.419068 0.3913944 0.5338962
0.1077284 -0.2137565 -0.1354937 0.4098874 0.3893284 0.5055833
0.08301719 -0.2099677 -0.1431746 0.4323351 0.4266004 0.5099577
0.0431138 -0.1850152 -0.1327504 0.456244 0.4280863 0.5228373
0.09921586 -0.1797898 -0.1419088 0.5053653 0.4283576 0.5257944
0.08849548 -0.1501268 -0.17755 0.5252938 0.4272477 0.5343365
0.1020622 -0.09713393 -0.1947214 0.5214373 0.4594622 0.5385495
0.1085656 -0.06979437 -0.156987 0.5174497 0.4510512 0.5510273
0.08332382 -0.1314005 -0.1981684 0.4630109 0.4396287 0.5440094
0.1252135 -0.1742576 -0.1825538 0.4163146 0.4115837 0.5642881
0.1879121 -0.1922881 -0.1473984 0.3951255 0.4353575 0.5668613
0.2101863 -0.1638092 -0.1117416 0.45652 0.4373153 0.5649044
0.2117016 -0.1650564 -0.158437 0.4365252 0.447992 0.5588379
0.1858439 -0.1853494 -0.1760051 0.4247653 0.4207177 0.5583727
0.1956416 -0.2018266 -0.1332774 0.4214197 0.4468719 0.5604903
0.2274733 -0.2444203 -0.1698733 0.3992733 0.4487555 0.53616
0.2384447 -0.2541034 -0.1793263 0.4089451 0.4579397 0.5260475
0.2138971 -0.2665823 -0.2264066 0.4121512 0.4472743 0.5122426
0.2364072 -0.2562763 -0.2239425 0.4197868 0.4508 0.4998075
0.2451245 -0.2641964 -0.2164845 0.4390528 0.4687477 0.5202064
0.2075263 -0.2525125 -0.2269092 0.4577606 0.4274892 0.5258552
0.2116933 -0.2350857 -0.2484439 0.4684871 0.4416714 0.5263707
0.2167608 -0.2437001 -0.2415503 0.5129046 0.4527241 0.5443099
0.2500545 -0.2462827 -0.22996 0.5311707 0.4547008 0.558304
0.2758827 -0.2248582 -0.2332057 0.5086076 0.4777053 0.5425844
0.2274535 -0.191093 -0.2146381 0.502048 0.502885 0.5627689
0.2057671 -0.1886953 -0.1905777 0.4602378 0.492028 0.5401698
0.2449465 -0.1340954 -0.2015378 0.4348069 0.5140518 0.5645555
0.2409375 -0.1161165 -0.1689393 0.4856075 0.5645793 0.583234
0.2083602 -0.1069571 -0.1634316 0.395143 0.5301082 0.5612979
0.1926822 -0.1132153 -0.155647 0.4374041 0.532686 0.5580339
0.1322058 -0.07286055 -0.09949143 0.4633808 0.5495185 0.5631243
0.1316849 -0.04838853 -0.1303506 0.4706081 0.5554237 0.5581825
0.1144237 -0.08360617 -0.1423284 0.4815984 0.5198798 0.5396688
